datetime,symbol,open,high,low,close,volume
2019-09-19 08:00:00,okef/btc.usd.q,10441.25,10441.26,10435.45,10435.46,1737.0
2019-09-19 08:01:00,okef/btc.usd.q,10435.45,10440.83,10420.0,10437.51,13952.0
2019-09-19 08:02:00,okef/btc.usd.q,10437.51,10444.0,10435.41,10444.0,4042.0
2019-09-19 08:03:00,okef/btc.usd.q,10444.0,10451.57,10444.0,10445.44,3883.0
2019-09-19 08:04:00,okef/btc.usd.q,10445.43,10445.44,10444.89,10445.01,1201.0
2019-09-19 08:05:00,okef/btc.usd.q,10445.01,10448.6,10445.01,10448.6,1388.0
2019-09-19 08:06:00,okef/btc.usd.q,10448.6,10450.64,10444.91,10449.0,2321.0
2019-09-19 08:07:00,okef/btc.usd.q,10449.0,10452.0,10449.0,10450.73,1996.0
2019-09-19 08:08:00,okef/btc.usd.q,10450.73,10451.45,10445.13,10449.69,1539.0
2019-09-19 08:09:00,okef/btc.usd.q,10449.68,10449.68,10446.14,10446.15,1512.0
2019-09-19 08:10:00,okef/btc.usd.q,10446.15,10446.52,10444.33,10445.89,2683.0
2019-09-19 08:11:00,okef/btc.usd.q,10445.88,10446.8,10444.0,10444.0,1441.0
2019-09-19 08:12:00,okef/btc.usd.q,10444.01,10449.99,10440.0,10449.91,4331.0
2019-09-19 08:13:00,okef/btc.usd.q,10449.91,10456.34,10449.91,10452.6,3942.0
2019-09-19 08:14:00,okef/btc.usd.q,10452.6,10462.07,10452.6,10457.21,3651.0
2019-09-19 08:15:00,okef/btc.usd.q,10457.2,10461.93,10457.2,10459.69,4227.0
2019-09-19 08:16:00,okef/btc.usd.q,10460.77,10473.21,10460.77,10470.12,11511.0
2019-09-19 08:17:00,okef/btc.usd.q,10470.12,10470.12,10466.73,10469.08,3877.0
2019-09-19 08:18:00,okef/btc.usd.q,10469.08,10474.0,10468.33,10468.55,5003.0
2019-09-19 08:19:00,okef/btc.usd.q,10468.55,10475.52,10468.55,10475.52,3843.0
2019-09-19 08:20:00,okef/btc.usd.q,10475.52,10475.52,10467.17,10469.0,2408.0
2019-09-19 08:21:00,okef/btc.usd.q,10469.0,10471.56,10469.0,10471.56,1630.0
2019-09-19 08:22:00,okef/btc.usd.q,10471.56,10471.56,10467.33,10467.36,2112.0
2019-09-19 08:23:00,okef/btc.usd.q,10467.36,10468.68,10466.73,10466.74,1375.0
2019-09-19 08:24:00,okef/btc.usd.q,10466.73,10466.73,10457.36,10459.0,5494.0
2019-09-19 08:25:00,okef/btc.usd.q,10459.01,10464.48,10457.55,10464.46,1922.0
2019-09-19 08:26:00,okef/btc.usd.q,10464.47,10464.47,10458.05,10458.49,3726.0
2019-09-19 08:27:00,okef/btc.usd.q,10458.49,10460.45,10458.48,10459.95,993.0
2019-09-19 08:28:00,okef/btc.usd.q,10459.95,10462.0,10459.92,10461.03,2310.0
2019-09-19 08:29:00,okef/btc.usd.q,10461.03,10461.03,10457.5,10460.86,1769.0
2019-09-19 08:30:00,okef/btc.usd.q,10460.86,10461.03,10457.37,10457.38,2003.0
2019-09-19 08:31:00,okef/btc.usd.q,10457.38,10458.06,10454.33,10454.34,2306.0
2019-09-19 08:32:00,okef/btc.usd.q,10454.34,10456.61,10451.89,10451.9,2330.0
2019-09-19 08:33:00,okef/btc.usd.q,10451.89,10451.89,10448.71,10448.72,3089.0
2019-09-19 08:34:00,okef/btc.usd.q,10448.72,10458.53,10448.0,10454.17,4674.0
2019-09-19 08:35:00,okef/btc.usd.q,10454.17,10456.08,10447.64,10453.05,5802.0
2019-09-19 08:36:00,okef/btc.usd.q,10453.02,10455.52,10450.49,10454.67,3347.0
2019-09-19 08:37:00,okef/btc.usd.q,10454.67,10460.02,10454.67,10457.56,2797.0
2019-09-19 08:38:00,okef/btc.usd.q,10457.56,10460.37,10457.55,10460.37,1544.0
2019-09-19 08:39:00,okef/btc.usd.q,10460.54,10460.69,10458.26,10459.79,2099.0
2019-09-19 08:40:00,okef/btc.usd.q,10459.78,10461.38,10457.72,10458.96,1197.0
2019-09-19 08:41:00,okef/btc.usd.q,10458.96,10460.0,10456.29,10456.29,995.0
2019-09-19 08:42:00,okef/btc.usd.q,10458.24,10461.5,10458.24,10459.98,1025.0
2019-09-19 08:43:00,okef/btc.usd.q,10459.97,10461.5,10458.25,10461.5,915.0
2019-09-19 08:44:00,okef/btc.usd.q,10461.49,10461.5,10460.03,10460.03,617.0
2019-09-19 08:45:00,okef/btc.usd.q,10460.04,10461.6,10459.8,10461.6,1126.0
2019-09-19 08:46:00,okef/btc.usd.q,10461.6,10461.6,10455.21,10455.21,1509.0
2019-09-19 08:47:00,okef/btc.usd.q,10455.21,10455.21,10453.01,10453.77,2583.0
2019-09-19 08:48:00,okef/btc.usd.q,10453.77,10453.77,10449.42,10449.42,3899.0
2019-09-19 08:49:00,okef/btc.usd.q,10449.42,10452.35,10449.0,10452.34,1882.0
2019-09-19 08:50:00,okef/btc.usd.q,10452.34,10455.81,10452.33,10455.81,1162.0
2019-09-19 08:51:00,okef/btc.usd.q,10455.81,10456.03,10455.81,10456.03,979.0
2019-09-19 08:52:00,okef/btc.usd.q,10456.03,10456.12,10449.97,10456.12,3459.0
2019-09-19 08:53:00,okef/btc.usd.q,10456.12,10459.0,10456.12,10459.0,1383.0
2019-09-19 08:54:00,okef/btc.usd.q,10459.0,10464.58,10459.0,10464.58,3556.0
2019-09-19 08:55:00,okef/btc.usd.q,10464.58,10464.58,10459.52,10459.53,2000.0
2019-09-19 08:56:00,okef/btc.usd.q,10459.53,10459.53,10459.53,10459.53,179.0
2019-09-19 08:57:00,okef/btc.usd.q,10459.53,10460.99,10459.52,10460.99,145.0
2019-09-19 08:58:00,okef/btc.usd.q,10460.99,10461.24,10459.96,10459.97,463.0
2019-09-19 08:59:00,okef/btc.usd.q,10459.96,10459.96,10458.56,10458.57,665.0
2019-09-19 09:00:00,okef/btc.usd.q,10458.57,10460.0,10458.32,10458.32,777.0
2019-09-19 09:01:00,okef/btc.usd.q,10458.32,10458.32,10455.71,10455.72,888.0
2019-09-19 09:02:00,okef/btc.usd.q,10455.71,10455.72,10454.01,10454.02,1428.0
2019-09-19 09:03:00,okef/btc.usd.q,10454.02,10454.02,10435.76,10442.46,9667.0
2019-09-19 09:04:00,okef/btc.usd.q,10442.46,10447.02,10438.7,10444.22,5202.0
2019-09-19 09:05:00,okef/btc.usd.q,10444.22,10444.22,10440.47,10442.69,2113.0
2019-09-19 09:06:00,okef/btc.usd.q,10442.69,10448.5,10439.78,10448.5,2341.0
2019-09-19 09:07:00,okef/btc.usd.q,10448.5,10448.5,10448.49,10448.5,887.0
2019-09-19 09:08:00,okef/btc.usd.q,10448.5,10450.12,10444.45,10450.12,2053.0
2019-09-19 09:09:00,okef/btc.usd.q,10450.12,10450.12,10450.0,10450.01,2628.0
2019-09-19 09:10:00,okef/btc.usd.q,10450.0,10453.37,10449.37,10453.37,1524.0
2019-09-19 09:11:00,okef/btc.usd.q,10453.37,10453.37,10453.36,10453.37,253.0
2019-09-19 09:12:00,okef/btc.usd.q,10453.36,10453.37,10451.0,10451.01,608.0
2019-09-19 09:13:00,okef/btc.usd.q,10451.01,10451.01,10450.17,10450.19,1107.0
2019-09-19 09:14:00,okef/btc.usd.q,10450.19,10450.19,10448.98,10448.98,2641.0
2019-09-19 09:15:00,okef/btc.usd.q,10448.98,10448.98,10448.96,10448.97,1743.0
2019-09-19 09:16:00,okef/btc.usd.q,10448.97,10451.27,10448.44,10449.99,3344.0
2019-09-19 09:17:00,okef/btc.usd.q,10450.0,10450.0,10447.93,10447.93,372.0
2019-09-19 09:18:00,okef/btc.usd.q,10447.93,10451.75,10447.92,10451.75,5047.0
2019-09-19 09:19:00,okef/btc.usd.q,10451.75,10453.36,10451.75,10453.35,836.0
2019-09-19 09:20:00,okef/btc.usd.q,10453.36,10453.36,10453.35,10453.36,153.0
2019-09-19 09:21:00,okef/btc.usd.q,10453.36,10457.16,10453.35,10457.16,791.0
2019-09-19 09:22:00,okef/btc.usd.q,10457.16,10460.19,10457.16,10460.17,4018.0
2019-09-19 09:23:00,okef/btc.usd.q,10460.17,10464.6,10460.0,10461.3,11301.0
2019-09-19 09:24:00,okef/btc.usd.q,10461.3,10461.79,10460.37,10461.78,1982.0
2019-09-19 09:25:00,okef/btc.usd.q,10461.78,10461.78,10460.0,10460.7,2049.0
2019-09-19 09:26:00,okef/btc.usd.q,10460.7,10463.75,10460.69,10462.79,6415.0
2019-09-19 09:27:00,okef/btc.usd.q,10462.79,10462.79,10460.0,10460.01,826.0
2019-09-19 09:28:00,okef/btc.usd.q,10460.0,10460.0,10452.13,10454.0,5498.0
2019-09-19 09:29:00,okef/btc.usd.q,10453.99,10453.99,10452.2,10452.2,1153.0
2019-09-19 09:30:00,okef/btc.usd.q,10452.21,10452.21,10451.18,10451.18,1056.0
2019-09-19 09:31:00,okef/btc.usd.q,10451.17,10451.18,10444.0,10448.58,4116.0
2019-09-19 09:32:00,okef/btc.usd.q,10448.58,10448.58,10441.99,10442.0,3380.0
2019-09-19 09:33:00,okef/btc.usd.q,10442.0,10444.71,10440.0,10440.0,1407.0
2019-09-19 09:34:00,okef/btc.usd.q,10440.01,10440.01,10437.51,10440.0,3288.0
2019-09-19 09:35:00,okef/btc.usd.q,10440.0,10443.87,10440.0,10440.67,1781.0
2019-09-19 09:36:00,okef/btc.usd.q,10440.67,10440.68,10435.99,10437.01,9466.0
2019-09-19 09:37:00,okef/btc.usd.q,10437.01,10444.58,10435.6,10442.01,6318.0
2019-09-19 09:38:00,okef/btc.usd.q,10442.0,10443.76,10442.0,10442.01,2278.0
2019-09-19 09:39:00,okef/btc.usd.q,10442.02,10442.02,10439.63,10439.99,2691.0
2019-09-19 09:40:00,okef/btc.usd.q,10439.99,10440.0,10439.99,10440.0,3821.0
2019-09-19 09:41:00,okef/btc.usd.q,10440.0,10440.0,10437.72,10437.73,2105.0
2019-09-19 09:42:00,okef/btc.usd.q,10437.72,10438.36,10437.71,10438.36,2633.0
2019-09-19 09:43:00,okef/btc.usd.q,10438.35,10438.36,10435.1,10435.1,2777.0
2019-09-19 09:44:00,okef/btc.usd.q,10435.11,10435.11,10435.1,10435.11,2554.0
2019-09-19 09:45:00,okef/btc.usd.q,10435.11,10437.22,10423.75,10437.18,14706.0
2019-09-19 09:46:00,okef/btc.usd.q,10437.18,10437.18,10429.66,10434.22,7388.0
2019-09-19 09:47:00,okef/btc.usd.q,10434.23,10438.37,10431.83,10431.84,6964.0
2019-09-19 09:48:00,okef/btc.usd.q,10431.84,10436.33,10431.83,10436.33,2390.0
2019-09-19 09:49:00,okef/btc.usd.q,10436.33,10436.33,10424.8,10425.0,6838.0
2019-09-19 09:50:00,okef/btc.usd.q,10425.0,10430.46,10425.0,10428.01,3948.0
2019-09-19 09:51:00,okef/btc.usd.q,10428.01,10428.01,10425.45,10427.0,3185.0
2019-09-19 09:52:00,okef/btc.usd.q,10427.0,10427.73,10399.5,10417.7,49241.0
2019-09-19 09:53:00,okef/btc.usd.q,10417.7,10422.49,10414.77,10416.04,11967.0
2019-09-19 09:54:00,okef/btc.usd.q,10416.04,10426.78,10416.04,10419.98,4601.0
2019-09-19 09:55:00,okef/btc.usd.q,10419.97,10421.96,10419.0,10421.96,2330.0
2019-09-19 09:56:00,okef/btc.usd.q,10421.95,10421.95,10412.0,10413.15,10393.0
2019-09-19 09:57:00,okef/btc.usd.q,10413.58,10416.11,10405.78,10407.74,9415.0
2019-09-19 09:58:00,okef/btc.usd.q,10408.46,10413.36,10408.45,10412.99,10604.0
2019-09-19 09:59:00,okef/btc.usd.q,10413.0,10416.12,10413.0,10413.86,3780.0
2019-09-19 10:00:00,okef/btc.usd.q,10413.86,10414.58,10403.55,10409.3,10122.0
2019-09-19 10:01:00,okef/btc.usd.q,10409.29,10409.3,10404.43,10404.43,9213.0
2019-09-19 10:02:00,okef/btc.usd.q,10404.43,10404.44,10367.89,10369.99,59887.0
2019-09-19 10:03:00,okef/btc.usd.q,10369.99,10433.72,10368.93,10433.33,68803.0
2019-09-19 10:04:00,okef/btc.usd.q,10433.32,10433.33,10420.55,10427.4,32234.0
2019-09-19 10:05:00,okef/btc.usd.q,10427.41,10430.0,10415.68,10416.0,10925.0
2019-09-19 10:06:00,okef/btc.usd.q,10416.01,10425.31,10414.95,10425.31,6628.0
2019-09-19 10:07:00,okef/btc.usd.q,10425.31,10428.3,10412.45,10422.67,7713.0
2019-09-19 10:08:00,okef/btc.usd.q,10423.06,10425.78,10415.78,10416.68,2737.0
2019-09-19 10:09:00,okef/btc.usd.q,10416.68,10420.67,10416.68,10418.8,4313.0
2019-09-19 10:10:00,okef/btc.usd.q,10418.8,10425.22,10418.0,10418.0,2896.0
2019-09-19 10:11:00,okef/btc.usd.q,10422.73,10432.05,10422.23,10430.13,5039.0
2019-09-19 10:12:00,okef/btc.usd.q,10430.13,10433.01,10425.9,10427.94,8094.0
2019-09-19 10:13:00,okef/btc.usd.q,10428.45,10430.88,10426.99,10429.93,6418.0
2019-09-19 10:14:00,okef/btc.usd.q,10429.93,10429.95,10408.15,10421.16,9621.0
2019-09-19 10:15:00,okef/btc.usd.q,10421.26,10421.99,10415.0,10419.99,4628.0
2019-09-19 10:16:00,okef/btc.usd.q,10418.31,10421.36,10418.3,10421.36,1986.0
2019-09-19 10:17:00,okef/btc.usd.q,10421.36,10424.09,10421.35,10423.64,1717.0
2019-09-19 10:18:00,okef/btc.usd.q,10423.64,10430.52,10423.64,10430.52,2283.0
2019-09-19 10:19:00,okef/btc.usd.q,10430.51,10430.52,10428.0,10428.0,3172.0
2019-09-19 10:20:00,okef/btc.usd.q,10428.0,10430.88,10428.0,10429.36,2032.0
2019-09-19 10:21:00,okef/btc.usd.q,10429.35,10429.36,10427.94,10427.95,999.0
2019-09-19 10:22:00,okef/btc.usd.q,10427.95,10433.01,10427.95,10429.99,3313.0
2019-09-19 10:23:00,okef/btc.usd.q,10429.99,10429.99,10428.07,10429.35,1459.0
2019-09-19 10:24:00,okef/btc.usd.q,10429.38,10429.38,10422.72,10422.72,1569.0
2019-09-19 10:25:00,okef/btc.usd.q,10423.37,10431.67,10423.37,10430.1,3133.0
2019-09-19 10:26:00,okef/btc.usd.q,10430.1,10430.11,10427.49,10427.49,1770.0
2019-09-19 10:27:00,okef/btc.usd.q,10427.5,10427.5,10423.7,10425.86,4398.0
2019-09-19 10:28:00,okef/btc.usd.q,10425.87,10425.87,10422.42,10424.88,1013.0
2019-09-19 10:29:00,okef/btc.usd.q,10424.36,10424.36,10419.32,10419.32,893.0
2019-09-19 10:30:00,okef/btc.usd.q,10419.32,10420.0,10417.88,10418.08,1390.0
2019-09-19 10:31:00,okef/btc.usd.q,10418.72,10420.0,10418.72,10419.99,1657.0
2019-09-19 10:32:00,okef/btc.usd.q,10419.99,10422.98,10416.73,10417.65,1708.0
2019-09-19 10:33:00,okef/btc.usd.q,10417.65,10417.65,10417.22,10417.43,1954.0
2019-09-19 10:34:00,okef/btc.usd.q,10417.44,10417.44,10414.26,10414.26,1154.0
2019-09-19 10:35:00,okef/btc.usd.q,10414.41,10414.41,10412.01,10412.32,2224.0
2019-09-19 10:36:00,okef/btc.usd.q,10412.32,10412.33,10411.96,10411.99,3133.0
2019-09-19 10:37:00,okef/btc.usd.q,10412.0,10412.32,10402.77,10404.0,11249.0
2019-09-19 10:38:00,okef/btc.usd.q,10403.99,10410.0,10403.99,10409.99,3331.0
2019-09-19 10:39:00,okef/btc.usd.q,10409.99,10409.99,10400.47,10402.21,5444.0
2019-09-19 10:40:00,okef/btc.usd.q,10402.21,10406.4,10402.21,10402.21,2131.0
2019-09-19 10:41:00,okef/btc.usd.q,10402.21,10402.22,10399.55,10399.55,2971.0
2019-09-19 10:42:00,okef/btc.usd.q,10399.55,10400.39,10397.04,10400.37,9278.0
2019-09-19 10:43:00,okef/btc.usd.q,10400.38,10400.38,10397.54,10397.55,5787.0
