datetime,symbol,open,high,low,close,volume
2019-09-18 08:00:00,okswap/btc.usd.td,10184.1,10186.0,10184.1,10186.0,701.0
2019-09-18 08:01:00,okswap/btc.usd.td,10187.2,10188.0,10187.2,10188.0,779.0
2019-09-18 08:02:00,okswap/btc.usd.td,10188.0,10192.0,10188.0,10192.0,1130.0
2019-09-18 08:03:00,okswap/btc.usd.td,10192.0,10197.0,10192.0,10197.0,7296.0
2019-09-18 08:04:00,okswap/btc.usd.td,10197.0,10197.0,10195.9,10195.9,1900.0
2019-09-18 08:05:00,okswap/btc.usd.td,10195.8,10195.8,10194.5,10194.5,950.0
2019-09-18 08:06:00,okswap/btc.usd.td,10194.4,10198.0,10194.3,10197.9,2112.0
2019-09-18 08:07:00,okswap/btc.usd.td,10197.9,10197.9,10197.8,10197.8,130.0
2019-09-18 08:08:00,okswap/btc.usd.td,10197.8,10197.9,10197.8,10197.9,212.0
2019-09-18 08:09:00,okswap/btc.usd.td,10197.9,10199.7,10197.9,10199.7,1205.0
2019-09-18 08:10:00,okswap/btc.usd.td,10199.7,10199.7,10198.4,10198.4,2683.0
2019-09-18 08:11:00,okswap/btc.usd.td,10198.4,10198.5,10198.4,10198.5,80.0
2019-09-18 08:12:00,okswap/btc.usd.td,10198.5,10198.5,10198.5,10198.5,110.0
2019-09-18 08:13:00,okswap/btc.usd.td,10198.4,10198.4,10198.3,10198.4,826.0
2019-09-18 08:14:00,okswap/btc.usd.td,10198.3,10198.3,10198.3,10198.3,466.0
2019-09-18 08:15:00,okswap/btc.usd.td,10198.1,10198.1,10198.0,10198.0,70.0
2019-09-18 08:16:00,okswap/btc.usd.td,10198.1,10200.5,10198.1,10200.5,3801.0
2019-09-18 08:17:00,okswap/btc.usd.td,10200.5,10200.5,10200.4,10200.4,443.0
2019-09-18 08:18:00,okswap/btc.usd.td,10200.5,10200.5,10200.5,10200.5,50.0
2019-09-18 08:19:00,okswap/btc.usd.td,10200.5,10203.7,10200.5,10203.7,3769.0
2019-09-18 08:20:00,okswap/btc.usd.td,10203.7,10204.0,10203.7,10204.0,641.0
2019-09-18 08:21:00,okswap/btc.usd.td,10204.0,10206.0,10204.0,10206.0,882.0
2019-09-18 08:22:00,okswap/btc.usd.td,10206.0,10206.0,10205.9,10205.9,907.0
2019-09-18 08:23:00,okswap/btc.usd.td,10206.0,10206.0,10205.9,10206.0,1298.0
2019-09-18 08:24:00,okswap/btc.usd.td,10206.0,10206.0,10204.8,10204.9,792.0
