datetime,symbol,open,high,low,close,volume
2019-09-18 08:00:00,okef/btc.usd.q,10475.98,10476.99,10469.43,10476.84,3674.0
2019-09-18 08:01:00,okef/btc.usd.q,10476.83,10480.0,10475.62,10475.75,5967.0
2019-09-18 08:02:00,okef/btc.usd.q,10475.75,10481.63,10475.75,10481.62,1794.0
2019-09-18 08:03:00,okef/btc.usd.q,10481.63,10488.26,10481.62,10487.53,3926.0
2019-09-18 08:04:00,okef/btc.usd.q,10487.53,10488.0,10479.86,10481.7,5829.0
2019-09-18 08:05:00,okef/btc.usd.q,10481.7,10481.7,10479.37,10479.38,793.0
2019-09-18 08:06:00,okef/btc.usd.q,10479.37,10488.0,10479.37,10485.01,2732.0
2019-09-18 08:07:00,okef/btc.usd.q,10484.5,10484.5,10482.0,10483.85,1016.0
2019-09-18 08:08:00,okef/btc.usd.q,10483.85,10486.99,10483.85,10486.69,454.0
2019-09-18 08:09:00,okef/btc.usd.q,10486.69,10486.7,10486.69,10486.69,1008.0
2019-09-18 08:10:00,okef/btc.usd.q,10486.69,10486.7,10484.62,10484.63,593.0
2019-09-18 08:11:00,okef/btc.usd.q,10484.63,10486.81,10484.63,10485.58,1760.0
2019-09-18 08:12:00,okef/btc.usd.q,10485.58,10486.81,10479.9,10486.02,2989.0
2019-09-18 08:13:00,okef/btc.usd.q,10486.02,10486.03,10480.72,10483.32,956.0
2019-09-18 08:14:00,okef/btc.usd.q,10483.32,10486.77,10483.32,10485.63,416.0
2019-09-18 08:15:00,okef/btc.usd.q,10485.64,10489.99,10484.63,10488.94,3094.0
2019-09-18 08:16:00,okef/btc.usd.q,10488.93,10500.02,10487.87,10494.63,7366.0
2019-09-18 08:17:00,okef/btc.usd.q,10494.85,10496.78,10493.84,10495.21,1108.0
2019-09-18 08:18:00,okef/btc.usd.q,10494.79,10494.79,10494.27,10494.27,175.0
2019-09-18 08:19:00,okef/btc.usd.q,10494.16,10502.8,10494.16,10502.78,2584.0
2019-09-18 08:20:00,okef/btc.usd.q,10502.78,10502.79,10500.0,10500.0,1236.0
2019-09-18 08:21:00,okef/btc.usd.q,10499.29,10500.0,10499.18,10499.18,1125.0
2019-09-18 08:22:00,okef/btc.usd.q,10499.19,10499.19,10498.98,10498.98,694.0
2019-09-18 08:23:00,okef/btc.usd.q,10498.99,10498.99,10498.98,10498.98,490.0
2019-09-18 08:24:00,okef/btc.usd.q,10498.98,10498.98,10489.96,10492.49,5045.0
2019-09-18 08:25:00,okef/btc.usd.q,10492.49,10492.51,10489.45,10489.45,1171.0
2019-09-18 08:26:00,okef/btc.usd.q,10489.45,10490.93,10486.82,10490.93,1022.0
